Price	Mileage	Make	Model	Trim	Type	Cylinder	Liter	Doors	Cruise	Sound	Leather
17162.4782554	15903.0	Chevrolet	Malibu	Sedan 4D	Sedan	6.0	3.5	4.0	0.0	1.0	1.0
16507.0702675	17451.0	Chevrolet	Malibu	Sedan 4D	Sedan	6.0	3.5	4.0	0.0	1.0	1.0
16752.5144033	18562.0	Chevrolet	Malibu	Sedan 4D	Sedan	6.0	3.5	4.0	1.0	1.0	1.0
16646.7707993	20154.0	Chevrolet	Malibu	Sedan 4D	Sedan	6.0	3.5	4.0	0.0	1.0	1.0
15623.9197646	21272.0	Chevrolet	Malibu	Sedan 4D	Sedan	6.0	3.5	4.0	1.0	1.0	1.0
15664.6249048	25787.0	Chevrolet	Malibu	Sedan 4D	Sedan	6.0	3.5	4.0	1.0	1.0	1.0
15680.864426	25956.0	Chevrolet	Malibu	Sedan 4D	Sedan	6.0	3.5	4.0	0.0	1.0	1.0
18800.0931026	5827.0	Chevrolet	Monte Carlo	LS Coupe 2D	Coupe	6.0	3.8	2.0	1.0	0.0	0.0
18910.804286	8345.0	Chevrolet	Monte Carlo	LS Coupe 2D	Coupe	6.0	3.8	2.0	1.0	0.0	1.0
19177.4120635	10414.0	Chevrolet	Monte Carlo	LS Coupe 2D	Coupe	6.0	3.8	2.0	1.0	1.0	0.0
18040.1440065	11647.0	Chevrolet	Monte Carlo	LS Coupe 2D	Coupe	6.0	3.8	2.0	1.0	0.0	1.0
17685.2009949	15898.0	Chevrolet	Monte Carlo	LS Coupe 2D	Coupe	6.0	3.8	2.0	1.0	0.0	0.0
17515.3975894	18602.0	Chevrolet	Monte Carlo	LS Coupe 2D	Coupe	6.0	3.8	2.0	1.0	0.0	0.0
16357.9923217	23491.0	Chevrolet	Monte Carlo	LS Coupe 2D	Coupe	6.0	3.8	2.0	1.0	1.0	0.0
16345.9437469	25931.0	Chevrolet	Monte Carlo	LS Coupe 2D	Coupe	6.0	3.8	2.0	1.0	1.0	0.0
15797.1957604	26700.0	Chevrolet	Monte Carlo	LS Coupe 2D	Coupe	6.0	3.8	2.0	1.0	1.0	0.0
15503.5087962	33345.0	Chevrolet	Monte Carlo	LS Coupe 2D	Coupe	6.0	3.8	2.0	1.0	0.0	0.0
21745.0294409	7065.0	Chevrolet	Monte Carlo	LT Coupe 2D	Coupe	6.0	3.8	2.0	1.0	1.0	0.0
21725.0107491	13457.0	Chevrolet	Monte Carlo	LT Coupe 2D	Coupe	6.0	3.8	2.0	1.0	1.0	0.0
22384.1186918	14788.0	Chevrolet	Monte Carlo	LT Coupe 2D	Coupe	6.0	3.8	2.0	1.0	1.0	1.0
20537.1417181	16950.0	Chevrolet	Monte Carlo	LT Coupe 2D	Coupe	6.0	3.8	2.0	1.0	0.0	0.0
21233.911356	17337.0	Chevrolet	Monte Carlo	LT Coupe 2D	Coupe	6.0	3.8	2.0	1.0	1.0	1.0
20676.1655109	18021.0	Chevrolet	Monte Carlo	LT Coupe 2D	Coupe	6.0	3.8	2.0	1.0	0.0	1.0
20839.1499655	22152.0	Chevrolet	Monte Carlo	LT Coupe 2D	Coupe	6.0	3.8	2.0	1.0	1.0	1.0
20017.9684302	22729.0	Chevrolet	Monte Carlo	LT Coupe 2D	Coupe	6.0	3.8	2.0	1.0	0.0	0.0
18876.8706537	27218.0	Chevrolet	Monte Carlo	LT Coupe 2D	Coupe	6.0	3.8	2.0	1.0	1.0	0.0
17586.9285827	39049.0	Chevrolet	Monte Carlo	LT Coupe 2D	Coupe	6.0	3.8	2.0	1.0	0.0	1.0
23573.8220022	12466.0	Chevrolet	Monte Carlo	SS Coupe 2D	Coupe	6.0	3.8	2.0	1.0	1.0	0.0
23527.7285025	14948.0	Chevrolet	Monte Carlo	SS Coupe 2D	Coupe	6.0	3.8	2.0	1.0	1.0	0.0
22113.6280241	21992.0	Chevrolet	Monte Carlo	SS Coupe 2D	Coupe	6.0	3.8	2.0	1.0	1.0	0.0
22470.3584296	22626.0	Chevrolet	Monte Carlo	SS Coupe 2D	Coupe	6.0	3.8	2.0	1.0	1.0	0.0
20619.1140102	24067.0	Chevrolet	Monte Carlo	SS Coupe 2D	Coupe	6.0	3.8	2.0	1.0	0.0	0.0
20047.9513612	24665.0	Chevrolet	Monte Carlo	SS Coupe 2D	Coupe	6.0	3.8	2.0	1.0	1.0	0.0
21525.3390083	25020.0	Chevrolet	Monte Carlo	SS Coupe 2D	Coupe	6.0	3.8	2.0	1.0	1.0	1.0
20382.1503096	25240.0	Chevrolet	Monte Carlo	SS Coupe 2D	Coupe	6.0	3.8	2.0	1.0	1.0	1.0
21020.8367766	25550.0	Chevrolet	Monte Carlo	SS Coupe 2D	Coupe	6.0	3.8	2.0	1.0	1.0	1.0
20221.8088113	26223.0	Chevrolet	Monte Carlo	SS Coupe 2D	Coupe	6.0	3.8	2.0	1.0	1.0	1.0
25452.4738546	11892.0	Pontiac	Bonneville	GXP Sedan 4D	Sedan	8.0	4.6	4.0	1.0	0.0	1.0
23449.3063258	17273.0	Pontiac	Bonneville	GXP Sedan 4D	Sedan	8.0	4.6	4.0	1.0	0.0	1.0
23578.1648607	19148.0	Pontiac	Bonneville	GXP Sedan 4D	Sedan	8.0	4.6	4.0	1.0	0.0	1.0
22525.2697215	19521.0	Pontiac	Bonneville	GXP Sedan 4D	Sedan	8.0	4.6	4.0	1.0	1.0	1.0
21982.6477083	20472.0	Pontiac	Bonneville	GXP Sedan 4D	Sedan	8.0	4.6	4.0	1.0	1.0	1.0
22231.5631515	21929.0	Pontiac	Bonneville	GXP Sedan 4D	Sedan	8.0	4.6	4.0	1.0	1.0	1.0
22189.1159711	25651.0	Pontiac	Bonneville	GXP Sedan 4D	Sedan	8.0	4.6	4.0	1.0	0.0	1.0
21765.0665792	25794.0	Pontiac	Bonneville	GXP Sedan 4D	Sedan	8.0	4.6	4.0	1.0	0.0	1.0
21403.7564223	27168.0	Pontiac	Bonneville	GXP Sedan 4D	Sedan	8.0	4.6	4.0	1.0	0.0	1.0
21200.6902072	31197.0	Pontiac	Bonneville	GXP Sedan 4D	Sedan	8.0	4.6	4.0	1.0	1.0	1.0
19682.0350106	11554.0	Pontiac	Bonneville	SE Sedan 4D	Sedan	6.0	3.8	4.0	1.0	0.0	1.0
18678.4141227	16496.0	Pontiac	Bonneville	SE Sedan 4D	Sedan	6.0	3.8	4.0	1.0	1.0	0.0
20318.8909731	17583.0	Pontiac	Bonneville	SE Sedan 4D	Sedan	6.0	3.8	4.0	1.0	1.0	0.0
20127.0441847	18419.0	Pontiac	Bonneville	SE Sedan 4D	Sedan	6.0	3.8	4.0	1.0	1.0	1.0
19751.0414308	20510.0	Pontiac	Bonneville	SE Sedan 4D	Sedan	6.0	3.8	4.0	1.0	0.0	1.0
17844.7307708	21121.0	Pontiac	Bonneville	SE Sedan 4D	Sedan	6.0	3.8	4.0	1.0	1.0	0.0
18856.0186906	22423.0	Pontiac	Bonneville	SE Sedan 4D	Sedan	6.0	3.8	4.0	1.0	1.0	0.0
18566.0707033	24747.0	Pontiac	Bonneville	SE Sedan 4D	Sedan	6.0	3.8	4.0	1.0	1.0	1.0
18063.0049109	27574.0	Pontiac	Bonneville	SE Sedan 4D	Sedan	6.0	3.8	4.0	1.0	0.0	0.0
17768.0595054	28385.0	Pontiac	Bonneville	SE Sedan 4D	Sedan	6.0	3.8	4.0	1.0	1.0	1.0
23197.43679	2295.0	Pontiac	Bonneville	SLE Sedan 4D	Sedan	6.0	3.8	4.0	1.0	1.0	1.0
23102.0223672	5653.0	Pontiac	Bonneville	SLE Sedan 4D	Sedan	6.0	3.8	4.0	1.0	0.0	0.0
22460.5299963	8928.0	Pontiac	Bonneville	SLE Sedan 4D	Sedan	6.0	3.8	4.0	1.0	0.0	1.0
21607.7725656	11069.0	Pontiac	Bonneville	SLE Sedan 4D	Sedan	6.0	3.8	4.0	1.0	0.0	1.0
22004.9304375	15516.0	Pontiac	Bonneville	SLE Sedan 4D	Sedan	6.0	3.8	4.0	1.0	1.0	1.0
20830.9942961	19419.0	Pontiac	Bonneville	SLE Sedan 4D	Sedan	6.0	3.8	4.0	1.0	1.0	0.0
20109.9041213	22891.0	Pontiac	Bonneville	SLE Sedan 4D	Sedan	6.0	3.8	4.0	1.0	1.0	1.0
19116.1310874	26252.0	Pontiac	Bonneville	SLE Sedan 4D	Sedan	6.0	3.8	4.0	1.0	0.0	1.0
19689.740844	27077.0	Pontiac	Bonneville	SLE Sedan 4D	Sedan	6.0	3.8	4.0	1.0	1.0	0.0
19338.3759976	27966.0	Pontiac	Bonneville	SLE Sedan 4D	Sedan	6.0	3.8	4.0	1.0	0.0	1.0
21903.3226175	4537.0	Pontiac	G6	GT Sedan 4D	Sedan	6.0	3.5	4.0	1.0	1.0	0.0
22736.8344689	5690.0	Pontiac	G6	GT Sedan 4D	Sedan	6.0	3.5	4.0	1.0	1.0	1.0
22104.9735713	9049.0	Pontiac	G6	GT Sedan 4D	Sedan	6.0	3.5	4.0	1.0	1.0	1.0
22311.049513	11221.0	Pontiac	G6	GT Sedan 4D	Sedan	6.0	3.5	4.0	1.0	1.0	1.0
21875.0976308	12313.0	Pontiac	G6	GT Sedan 4D	Sedan	6.0	3.5	4.0	1.0	0.0	1.0
20627.6616891	20770.0	Pontiac	G6	GT Sedan 4D	Sedan	6.0	3.5	4.0	1.0	1.0	1.0
19540.2447886	22628.0	Pontiac	G6	GT Sedan 4D	Sedan	6.0	3.5	4.0	1.0	1.0	0.0
19204.8093414	26477.0	Pontiac	G6	GT Sedan 4D	Sedan	6.0	3.5	4.0	1.0	0.0	1.0
18158.0831291	28354.0	Pontiac	G6	GT Sedan 4D	Sedan	6.0	3.5	4.0	1.0	0.0	0.0
18529.3421171	30063.0	Pontiac	G6	GT Sedan 4D	Sedan	6.0	3.5	4.0	1.0	0.0	1.0
21383.0671605	7287.0	Pontiac	G6	Sedan 4D	Sedan	6.0	3.5	4.0	1.0	1.0	1.0
20452.6694749	10338.0	Pontiac	G6	Sedan 4D	Sedan	6.0	3.5	4.0	1.0	0.0	0.0
20677.5938192	11204.0	Pontiac	G6	Sedan 4D	Sedan	6.0	3.5	4.0	1.0	1.0	0.0
19294.7875043	19539.0	Pontiac	G6	Sedan 4D	Sedan	6.0	3.5	4.0	1.0	0.0	0.0
18548.9785926	20870.0	Pontiac	G6	Sedan 4D	Sedan	6.0	3.5	4.0	1.0	0.0	0.0
18042.2210744	21702.0	Pontiac	G6	Sedan 4D	Sedan	6.0	3.5	4.0	1.0	0.0	0.0
18620.8713666	25516.0	Pontiac	G6	Sedan 4D	Sedan	6.0	3.5	4.0	1.0	0.0	1.0
17023.9368653	30404.0	Pontiac	G6	Sedan 4D	Sedan	6.0	3.5	4.0	1.0	0.0	0.0
16216.9807056	35624.0	Pontiac	G6	Sedan 4D	Sedan	6.0	3.5	4.0	1.0	1.0	0.0
15792.8314369	41566.0	Pontiac	G6	Sedan 4D	Sedan	6.0	3.5	4.0	1.0	1.0	1.0
17360.8106353	881.0	Pontiac	Grand Am	GT Coupe 2D	Coupe	6.0	3.4	2.0	0.0	1.0	1.0
17675.8374881	5131.0	Pontiac	Grand Am	GT Coupe 2D	Coupe	6.0	3.4	2.0	0.0	1.0	1.0
17141.9411582	6761.0	Pontiac	Grand Am	GT Coupe 2D	Coupe	6.0	3.4	2.0	1.0	1.0	1.0
17202.8340553	9380.0	Pontiac	Grand Am	GT Coupe 2D	Coupe	6.0	3.4	2.0	0.0	1.0	1.0
16792.6795291	12071.0	Pontiac	Grand Am	GT Coupe 2D	Coupe	6.0	3.4	2.0	1.0	1.0	1.0
15595.8841326	18315.0	Pontiac	Grand Am	GT Coupe 2D	Coupe	6.0	3.4	2.0	0.0	1.0	1.0
15253.8685661	20917.0	Pontiac	Grand Am	GT Coupe 2D	Coupe	6.0	3.4	2.0	1.0	1.0	1.0
15594.8068443	22414.0	Pontiac	Grand Am	GT Coupe 2D	Coupe	6.0	3.4	2.0	0.0	1.0	1.0
15059.1340773	22641.0	Pontiac	Grand Am	GT Coupe 2D	Coupe	6.0	3.4	2.0	1.0	1.0	1.0
14703.1368682	23335.0	Pontiac	Grand Am	GT Coupe 2D	Coupe	6.0	3.4	2.0	0.0	1.0	1.0
15979.0148368	3946.0	Pontiac	Grand Am	SE Sedan 4D	Sedan	4.0	2.2	4.0	1.0	1.0	1.0
16379.8530041	4188.0	Pontiac	Grand Am	SE Sedan 4D	Sedan	4.0	2.2	4.0	1.0	1.0	1.0
15327.1003205	4318.0	Pontiac	Grand Am	SE Sedan 4D	Sedan	4.0	2.2	4.0	0.0	1.0	1.0
15846.0127123	5350.0	Pontiac	Grand Am	SE Sedan 4D	Sedan	4.0	2.2	4.0	0.0	1.0	1.0
15604.1458157	5788.0	Pontiac	Grand Am	SE Sedan 4D	Sedan	4.0	2.2	4.0	1.0	1.0	1.0
14841.9170489	12420.0	Pontiac	Grand Am	SE Sedan 4D	Sedan	4.0	2.2	4.0	0.0	1.0	1.0
15077.1758438	13262.0	Pontiac	Grand Am	SE Sedan 4D	Sedan	4.0	2.2	4.0	0.0	1.0	1.0
13961.1116419	19602.0	Pontiac	Grand Am	SE Sedan 4D	Sedan	4.0	2.2	4.0	0.0	1.0	1.0
13034.0685276	23976.0	Pontiac	Grand Am	SE Sedan 4D	Sedan	4.0	2.2	4.0	0.0	1.0	1.0
13162.852054	24542.0	Pontiac	Grand Am	SE Sedan 4D	Sedan	4.0	2.2	4.0	0.0	1.0	1.0
18254.9227723	16554.0	Pontiac	Grand Prix	GT Sedan 4D	Sedan	6.0	3.8	4.0	1.0	1.0	1.0
17095.0352244	18720.0	Pontiac	Grand Prix	GT Sedan 4D	Sedan	6.0	3.8	4.0	1.0	0.0	0.0
17162.8734406	20829.0	Pontiac	Grand Prix	GT Sedan 4D	Sedan	6.0	3.8	4.0	1.0	0.0	0.0
16391.1717146	21304.0	Pontiac	Grand Prix	GT Sedan 4D	Sedan	6.0	3.8	4.0	1.0	1.0	0.0
15788.1047804	25295.0	Pontiac	Grand Prix	GT Sedan 4D	Sedan	6.0	3.8	4.0	1.0	1.0	0.0
16569.1412397	25777.0	Pontiac	Grand Prix	GT Sedan 4D	Sedan	6.0	3.8	4.0	1.0	0.0	0.0
16997.6937412	25830.0	Pontiac	Grand Prix	GT Sedan 4D	Sedan	6.0	3.8	4.0	1.0	0.0	1.0
16283.9589912	26511.0	Pontiac	Grand Prix	GT Sedan 4D	Sedan	6.0	3.8	4.0	1.0	0.0	1.0
15457.1705915	29925.0	Pontiac	Grand Prix	GT Sedan 4D	Sedan	6.0	3.8	4.0	1.0	1.0	0.0
14963.0456188	31471.0	Pontiac	Grand Prix	GT Sedan 4D	Sedan	6.0	3.8	4.0	1.0	1.0	0.0
21230.9779853	11229.0	Pontiac	Grand Prix	GTP Sedan 4D	Sedan	6.0	3.8	4.0	1.0	1.0	0.0
22100.3931735	12314.0	Pontiac	Grand Prix	GTP Sedan 4D	Sedan	6.0	3.8	4.0	1.0	1.0	0.0
21300.0194494	12772.0	Pontiac	Grand Prix	GTP Sedan 4D	Sedan	6.0	3.8	4.0	1.0	1.0	0.0
21281.8804876	17417.0	Pontiac	Grand Prix	GTP Sedan 4D	Sedan	6.0	3.8	4.0	1.0	1.0	1.0
19646.7174785	21132.0	Pontiac	Grand Prix	GTP Sedan 4D	Sedan	6.0	3.8	4.0	1.0	1.0	1.0
20173.9063294	21211.0	Pontiac	Grand Prix	GTP Sedan 4D	Sedan	6.0	3.8	4.0	1.0	0.0	1.0
18701.2226154	24992.0	Pontiac	Grand Prix	GTP Sedan 4D	Sedan	6.0	3.8	4.0	1.0	0.0	0.0
19423.1650215	25557.0	Pontiac	Grand Prix	GTP Sedan 4D	Sedan	6.0	3.8	4.0	1.0	0.0	1.0
19956.7584133	26028.0	Pontiac	Grand Prix	GTP Sedan 4D	Sedan	6.0	3.8	4.0	1.0	1.0	0.0
19448.2263302	27721.0	Pontiac	Grand Prix	GTP Sedan 4D	Sedan	6.0	3.8	4.0	1.0	0.0	1.0
19822.115392	1592.0	Pontiac	Grand Prix	Sedan 4D	Sedan	6.0	3.8	4.0	1.0	1.0	0.0
19567.2592911	2189.0	Pontiac	Grand Prix	Sedan 4D	Sedan	6.0	3.8	4.0	1.0	1.0	1.0
16853.1078491	17959.0	Pontiac	Grand Prix	Sedan 4D	Sedan	6.0	3.8	4.0	1.0	0.0	0.0
16516.955549	20751.0	Pontiac	Grand Prix	Sedan 4D	Sedan	6.0	3.8	4.0	1.0	1.0	1.0
15979.0148368	21974.0	Pontiac	Grand Prix	Sedan 4D	Sedan	6.0	3.8	4.0	1.0	0.0	0.0
16256.2361676	22637.0	Pontiac	Grand Prix	Sedan 4D	Sedan	6.0	3.8	4.0	1.0	0.0	0.0
15724.2521704	23989.0	Pontiac	Grand Prix	Sedan 4D	Sedan	6.0	3.8	4.0	1.0	0.0	0.0
15967.2454001	25598.0	Pontiac	Grand Prix	Sedan 4D	Sedan	6.0	3.8	4.0	1.0	0.0	0.0
16041.6855861	27800.0	Pontiac	Grand Prix	Sedan 4D	Sedan	6.0	3.8	4.0	1.0	1.0	0.0
15756.1461297	29325.0	Pontiac	Grand Prix	Sedan 4D	Sedan	6.0	3.8	4.0	1.0	1.0	0.0
32422.7613758	9185.0	Pontiac	GTO	Coupe 2D	Coupe	8.0	5.7	2.0	1.0	1.0	1.0
32219.5892845	10915.0	Pontiac	GTO	Coupe 2D	Coupe	8.0	5.7	2.0	1.0	1.0	1.0
31024.8721146	13678.0	Pontiac	GTO	Coupe 2D	Coupe	8.0	5.7	2.0	1.0	1.0	1.0
29595.7942879	16193.0	Pontiac	GTO	Coupe 2D	Coupe	8.0	5.7	2.0	1.0	0.0	1.0
29664.702687	21418.0	Pontiac	GTO	Coupe 2D	Coupe	8.0	5.7	2.0	1.0	0.0	1.0
27425.8439126	23886.0	Pontiac	GTO	Coupe 2D	Coupe	8.0	5.7	2.0	1.0	0.0	1.0
27370.9581106	24960.0	Pontiac	GTO	Coupe 2D	Coupe	8.0	5.7	2.0	1.0	1.0	1.0
27548.6296095	26126.0	Pontiac	GTO	Coupe 2D	Coupe	8.0	5.7	2.0	1.0	1.0	1.0
28502.3061087	27199.0	Pontiac	GTO	Coupe 2D	Coupe	8.0	5.7	2.0	1.0	1.0	1.0
25527.0130266	36480.0	Pontiac	GTO	Coupe 2D	Coupe	8.0	5.7	2.0	1.0	1.0	1.0
13160.1245638	13145.0	Pontiac	Sunfire	Coupe 2D	Coupe	4.0	2.2	2.0	0.0	1.0	1.0
12830.0987783	17830.0	Pontiac	Sunfire	Coupe 2D	Coupe	4.0	2.2	2.0	1.0	1.0	1.0
12828.0309774	19081.0	Pontiac	Sunfire	Coupe 2D	Coupe	4.0	2.2	2.0	1.0	1.0	1.0
12878.0468289	19225.0	Pontiac	Sunfire	Coupe 2D	Coupe	4.0	2.2	2.0	1.0	1.0	1.0
12832.4623875	20618.0	Pontiac	Sunfire	Coupe 2D	Coupe	4.0	2.2	2.0	1.0	1.0	1.0
12464.0734613	21891.0	Pontiac	Sunfire	Coupe 2D	Coupe	4.0	2.2	2.0	1.0	1.0	1.0
12465.5085234	23931.0	Pontiac	Sunfire	Coupe 2D	Coupe	4.0	2.2	2.0	0.0	1.0	1.0
12258.8575924	24318.0	Pontiac	Sunfire	Coupe 2D	Coupe	4.0	2.2	2.0	1.0	1.0	1.0
11903.0977472	25285.0	Pontiac	Sunfire	Coupe 2D	Coupe	4.0	2.2	2.0	0.0	1.0	1.0
12209.559623	26097.0	Pontiac	Sunfire	Coupe 2D	Coupe	4.0	2.2	2.0	0.0	1.0	1.0
16391.9265733	18096.0	Pontiac	Vibe	AWD Sportwagon 4D	Wagon	4.0	1.8	4.0	1.0	1.0	0.0
16033.9306185	18391.0	Pontiac	Vibe	AWD Sportwagon 4D	Wagon	4.0	1.8	4.0	0.0	1.0	1.0
16106.8272209	19465.0	Pontiac	Vibe	AWD Sportwagon 4D	Wagon	4.0	1.8	4.0	1.0	0.0	0.0
16551.219566	19531.0	Pontiac	Vibe	AWD Sportwagon 4D	Wagon	4.0	1.8	4.0	1.0	1.0	1.0
17325.269543	19894.0	Pontiac	Vibe	AWD Sportwagon 4D	Wagon	4.0	1.8	4.0	1.0	0.0	0.0
16078.6654905	22779.0	Pontiac	Vibe	AWD Sportwagon 4D	Wagon	4.0	1.8	4.0	0.0	0.0	1.0
15297.8359729	23062.0	Pontiac	Vibe	AWD Sportwagon 4D	Wagon	4.0	1.8	4.0	0.0	0.0	0.0
15505.2938063	24239.0	Pontiac	Vibe	AWD Sportwagon 4D	Wagon	4.0	1.8	4.0	1.0	0.0	0.0
15174.3466126	27887.0	Pontiac	Vibe	AWD Sportwagon 4D	Wagon	4.0	1.8	4.0	0.0	0.0	0.0
14546.8848142	33374.0	Pontiac	Vibe	AWD Sportwagon 4D	Wagon	4.0	1.8	4.0	0.0	1.0	1.0
17803.2790885	12303.0	Pontiac	Vibe	GT Sportwagon	Wagon	4.0	1.8	4.0	1.0	1.0	1.0
16353.0965174	16078.0	Pontiac	Vibe	GT Sportwagon	Wagon	4.0	1.8	4.0	0.0	1.0	0.0
15977.9110836	17053.0	Pontiac	Vibe	GT Sportwagon	Wagon	4.0	1.8	4.0	0.0	0.0	1.0
15568.9742375	18206.0	Pontiac	Vibe	GT Sportwagon	Wagon	4.0	1.8	4.0	0.0	0.0	0.0
15589.7804828	21307.0	Pontiac	Vibe	GT Sportwagon	Wagon	4.0	1.8	4.0	0.0	0.0	0.0
15730.0462662	21391.0	Pontiac	Vibe	GT Sportwagon	Wagon	4.0	1.8	4.0	0.0	1.0	1.0
15802.6528609	21461.0	Pontiac	Vibe	GT Sportwagon	Wagon	4.0	1.8	4.0	0.0	0.0	0.0
15086.8995925	27438.0	Pontiac	Vibe	GT Sportwagon	Wagon	4.0	1.8	4.0	0.0	0.0	1.0
14396.2705573	31424.0	Pontiac	Vibe	GT Sportwagon	Wagon	4.0	1.8	4.0	0.0	0.0	0.0
14869.2820669	31791.0	Pontiac	Vibe	GT Sportwagon	Wagon	4.0	1.8	4.0	1.0	1.0	1.0
16927.779761	2973.0	Pontiac	Vibe	Sportwagon 4D	Wagon	4.0	1.8	4.0	0.0	0.0	0.0
17418.0687339	4463.0	Pontiac	Vibe	Sportwagon 4D	Wagon	4.0	1.8	4.0	1.0	0.0	1.0
16379.0987013	8754.0	Pontiac	Vibe	Sportwagon 4D	Wagon	4.0	1.8	4.0	0.0	1.0	0.0
16706.6740679	9150.0	Pontiac	Vibe	Sportwagon 4D	Wagon	4.0	1.8	4.0	0.0	0.0	0.0
17214.3250783	12610.0	Pontiac	Vibe	Sportwagon 4D	Wagon	4.0	1.8	4.0	1.0	1.0	1.0
15821.9497182	14304.0	Pontiac	Vibe	Sportwagon 4D	Wagon	4.0	1.8	4.0	0.0	0.0	1.0
14398.9226926	21688.0	Pontiac	Vibe	Sportwagon 4D	Wagon	4.0	1.8	4.0	0.0	0.0	0.0
15622.1210979	23217.0	Pontiac	Vibe	Sportwagon 4D	Wagon	4.0	1.8	4.0	1.0	1.0	1.0
14909.0509878	23323.0	Pontiac	Vibe	Sportwagon 4D	Wagon	4.0	1.8	4.0	0.0	1.0	1.0
14853.1990111	24270.0	Pontiac	Vibe	Sportwagon 4D	Wagon	4.0	1.8	4.0	0.0	0.0	0.0
35622.1394955	10340.0	SAAB	9_3	Linear Conv 2D	Convertible	4.0	2.0	2.0	1.0	1.0	0.0
34819.2971215	12251.0	SAAB	9_3	Linear Conv 2D	Convertible	4.0	2.0	2.0	1.0	0.0	0.0
34355.0037277	17711.0	SAAB	9_3	Linear Conv 2D	Convertible	4.0	2.0	2.0	1.0	1.0	0.0
32737.0845459	19112.0	SAAB	9_3	Linear Conv 2D	Convertible	4.0	2.0	2.0	1.0	1.0	1.0
33540.5361051	20925.0	SAAB	9_3	Linear Conv 2D	Convertible	4.0	2.0	2.0	1.0	0.0	1.0
31970.5420755	21208.0	SAAB	9_3	Linear Conv 2D	Convertible	4.0	2.0	2.0	1.0	1.0	0.0
33287.4095987	21661.0	SAAB	9_3	Linear Conv 2D	Convertible	4.0	2.0	2.0	1.0	0.0	1.0
32075.9848736	23553.0	SAAB	9_3	Linear Conv 2D	Convertible	4.0	2.0	2.0	1.0	1.0	0.0
31969.0698115	24559.0	SAAB	9_3	Linear Conv 2D	Convertible	4.0	2.0	2.0	1.0	0.0	0.0
27666.2310782	35157.0	SAAB	9_3	Linear Conv 2D	Convertible	4.0	2.0	2.0	1.0	0.0	0.0
29246.2373351	3907.0	SAAB	9_3	Linear Sedan 4D	Sedan	4.0	2.0	4.0	1.0	0.0	1.0
26337.8305976	16068.0	SAAB	9_3	Linear Sedan 4D	Sedan	4.0	2.0	4.0	1.0	0.0	0.0
26775.0320895	16688.0	SAAB	9_3	Linear Sedan 4D	Sedan	4.0	2.0	4.0	1.0	0.0	0.0
25299.9696387	19569.0	SAAB	9_3	Linear Sedan 4D	Sedan	4.0	2.0	4.0	1.0	1.0	0.0
24896.5976042	21266.0	SAAB	9_3	Linear Sedan 4D	Sedan	4.0	2.0	4.0	1.0	1.0	0.0
25996.8064019	21433.0	SAAB	9_3	Linear Sedan 4D	Sedan	4.0	2.0	4.0	1.0	1.0	1.0
24801.6171939	26345.0	SAAB	9_3	Linear Sedan 4D	Sedan	4.0	2.0	4.0	1.0	1.0	1.0
24063.0126849	27674.0	SAAB	9_3	Linear Sedan 4D	Sedan	4.0	2.0	4.0	1.0	1.0	1.0
23249.8416851	27686.0	SAAB	9_3	Linear Sedan 4D	Sedan	4.0	2.0	4.0	1.0	0.0	0.0
22244.8765534	50387.0	SAAB	9_3	Linear Sedan 4D	Sedan	4.0	2.0	4.0	1.0	0.0	1.0
37088.5624131	3828.0	SAAB	9_3 HO	Aero Conv 2D	Convertible	4.0	2.0	2.0	1.0	1.0	1.0
33381.8191525	17381.0	SAAB	9_3 HO	Aero Conv 2D	Convertible	4.0	2.0	2.0	1.0	1.0	1.0
33358.7677714	17590.0	SAAB	9_3 HO	Aero Conv 2D	Convertible	4.0	2.0	2.0	1.0	1.0	1.0
33586.906092	18930.0	SAAB	9_3 HO	Aero Conv 2D	Convertible	4.0	2.0	2.0	1.0	0.0	1.0
30731.9416548	22479.0	SAAB	9_3 HO	Aero Conv 2D	Convertible	4.0	2.0	2.0	1.0	0.0	0.0
30315.169442	23635.0	SAAB	9_3 HO	Aero Conv 2D	Convertible	4.0	2.0	2.0	1.0	0.0	0.0
30166.852512	25049.0	SAAB	9_3 HO	Aero Conv 2D	Convertible	4.0	2.0	2.0	1.0	0.0	0.0
30251.0184174	27558.0	SAAB	9_3 HO	Aero Conv 2D	Convertible	4.0	2.0	2.0	1.0	0.0	1.0
29142.7143856	31655.0	SAAB	9_3 HO	Aero Conv 2D	Convertible	4.0	2.0	2.0	1.0	1.0	1.0
29612.1540482	32477.0	SAAB	9_3 HO	Aero Conv 2D	Convertible	4.0	2.0	2.0	1.0	1.0	1.0
26841.0808355	10003.0	SAAB	9_3 HO	Aero Sedan 4D	Sedan	4.0	2.0	4.0	1.0	1.0	0.0
27825.9499732	10014.0	SAAB	9_3 HO	Aero Sedan 4D	Sedan	4.0	2.0	4.0	1.0	0.0	1.0
27284.7513282	14281.0	SAAB	9_3 HO	Aero Sedan 4D	Sedan	4.0	2.0	4.0	1.0	1.0	1.0
27060.13756	17319.0	SAAB	9_3 HO	Aero Sedan 4D	Sedan	4.0	2.0	4.0	1.0	0.0	1.0
25618.2818848	20208.0	SAAB	9_3 HO	Aero Sedan 4D	Sedan	4.0	2.0	4.0	1.0	0.0	1.0
25790.5141407	21160.0	SAAB	9_3 HO	Aero Sedan 4D	Sedan	4.0	2.0	4.0	1.0	1.0	1.0
