Date;Open;ClosingPrice;DailyHigh;DailyLow;VolumePcs
12.05.2014;136,03000;135,71000;137,79000;135,17000;46954280
08.05.2014;134,15000;135,63000;136,99000;133,30000;84912010
07.05.2014;129,00000;134,10000;137,20000;128,62000;87662870
06.05.2014;126,50000;129,49000;129,81000;126,50000;44056190
05.05.2014;126,25000;126,00000;127,09000;125,15000;21310850
02.05.2014;127,47000;127,00000;127,96000;126,12000;23440940
30.04.2014;128,50000;128,77000;129,14000;127,00000;32896300
29.04.2014;129,50000;128,30000;130,28000;127,43000;58245930
28.04.2014;124,41000;128,12000;128,40000;122,77000;87764460
25.04.2014;126,00000;125,40000;127,30000;124,38000;65056310
24.04.2014;130,41000;126,69000;131,28000;125,04000;69781700
23.04.2014;131,50000;130,50000;131,70000;129,60000;47551590
22.04.2014;132,76000;131,70000;132,92000;130,62000;55450030
21.04.2014;133,90000;132,68000;134,44000;132,12000;38412630
18.04.2014;132,50000;133,90000;134,19000;132,28000;54872310
17.04.2014;129,40000;129,82000;130,84000;127,52000;46455460
16.04.2014;128,01000;129,00000;129,95000;126,25000;85376050
15.04.2014;130,60000;127,75000;131,30000;127,52000;56817220
14.04.2014;133,06000;131,00000;133,30000;130,21000;87594500
11.04.2014;133,00000;134,00000;135,67000;132,00000;54919130
10.04.2014;132,85000;134,82000;134,90000;132,64000;59314020
09.04.2014;133,30000;132,31000;133,58000;130,10000;64592090
08.04.2014;134,02000;133,25000;135,10000;132,55000;73453940
07.04.2014;136,01000;133,99000;136,19000;131,51000;92918630
04.04.2014;134,85000;137,47000;138,43000;134,10000;58789840
03.04.2014;134,95000;134,50000;136,00000;133,82000;60468920
02.04.2014;135,80000;134,90000;135,85000;132,67000;62282510
01.04.2014;135,90000;135,89000;136,73000;133,84000;64684830
31.03.2014;132,90000;135,50000;135,50000;132,00000;68945550
28.03.2014;131,40000;132,90000;133,88000;130,60000;56906900
27.03.2014;132,00000;130,83000;133,70000;129,56000;79649520
26.03.2014;128,55000;133,00000;134,73000;127,86000;117269410
25.03.2014;124,00000;127,93000;128,43000;122,30000;75405360
24.03.2014;124,58000;123,60000;127,87000;123,53000;69451350
21.03.2014;124,40000;125,00000;125,00000;122,12000;88246980
20.03.2014;124,88000;126,13000;127,64000;124,00000;60882850
19.03.2014;127,07000;125,55000;129,18000;124,05000;95295120
18.03.2014;121,66000;127,00000;128,00000;119,62000;115275520
17.03.2014;119,98000;120,30000;123,33000;116,06000;169351160
14.03.2014;117,02000;117,87000;119,20000;114,00000;129366200
13.03.2014;120,32000;118,50000;122,56000;117,81000;92588930
12.03.2014;119,86000;119,01000;120,70000;117,76000;73585490
11.03.2014;123,50000;121,04000;124,29000;120,08000;74363540
07.03.2014;124,00000;124,00000;126,10000;121,67000;72025740
06.03.2014;125,97000;124,20000;128,86000;120,00000;128489440
05.03.2014;131,00000;125,62000;131,00000;124,62000;90661790
04.03.2014;121,01000;129,39000;131,72000;121,00000;178087310
03.03.2014;134,89000;121,04000;134,90000;116,79000;202466280
28.02.2014;140,95000;140,00000;141,20000;137,03000;89392280
27.02.2014;143,79000;140,54000;144,76000;139,50000;86517120
26.02.2014;146,48000;143,50000;147,26000;142,77000;64736070
25.02.2014;149,60000;146,20000;150,00000;146,02000;51063850
24.02.2014;149,22000;149,10000;149,79000;148,14000;30771370
21.02.2014;148,98000;149,18000;149,85000;148,00000;38508120
20.02.2014;146,70000;148,17000;148,50000;145,72000;59100950
19.02.2014;152,69000;147,46000;153,85000;147,16000;91465380
18.02.2014;151,51000;153,00000;153,78000;151,51000;58279640
17.02.2014;149,85000;151,22000;151,84000;149,71000;55793770
14.02.2014;146,65000;149,00000;149,10000;146,25000;59484900
13.02.2014;147,76000;145,97000;148,08000;145,33000;42729240
12.02.2014;148,20000;148,44000;149,48000;147,51000;47719150
11.02.2014;147,03000;147,50000;149,25000;146,51000;48572400
10.02.2014;146,90000;146,83000;147,90000;146,41000;34269000
07.02.2014;144,25000;146,56000;146,87000;144,10000;47949710
06.02.2014;142,30000;143,62000;143,62000;141,18000;39794280
05.02.2014;141,30000;141,90000;142,75000;140,72000;46415630
04.02.2014;140,30000;140,90000;141,72000;138,84000;60737490
03.02.2014;145,45000;141,57000;145,97000;141,50000;56886580
31.01.2014;147,32000;145,05000;147,97000;144,51000;49133340
30.01.2014;147,75000;147,29000;149,21000;144,72000;90316050
29.01.2014;147,96000;147,80000;149,95000;147,50000;90734780
28.01.2014;147,66000;147,43000;149,25000;146,64000;67937000
27.01.2014;146,00000;147,79000;148,58000;145,80000;73882710
24.01.2014;144,33000;146,70000;149,39000;144,06000;97512190
23.01.2014;145,09000;145,80000;148,50000;145,09000;62761100
22.01.2014;145,71000;146,15000;149,08000;144,18000;117292870
21.01.2014;140,02000;145,71000;145,81000;139,89000;86201740
20.01.2014;137,33000;139,75000;139,86000;136,82000;29649680
17.01.2014;137,26000;137,20000;138,71000;136,78000;34589630
16.01.2014;137,97000;137,30000;138,44000;135,60000;47980910
15.01.2014;138,55000;137,39000;138,90000;137,04000;35991960
14.01.2014;138,18000;137,40000;138,33000;136,80000;34471040
13.01.2014;139,91000;138,89000;140,94000;138,80000;29817460
10.01.2014;138,51000;139,78000;139,78000;137,60000;34861530
09.01.2014;137,50000;138,71000;139,49000;137,13000;33292350
08.01.2014;136,61000;137,05000;137,50000;136,00000;20464840
06.01.2014;137,51000;135,24000;137,91000;135,24000;19619510
30.12.2013;138,80000;138,75000;139,39000;138,28000;20629660
27.12.2013;140,60000;139,00000;141,18000;138,93000;21536340
26.12.2013;140,99000;140,41000;141,37000;140,31000;13204250
25.12.2013;141,70000;140,80000;142,00000;140,71000;13596000
24.12.2013;141,64000;141,65000;142,00000;140,60000;24842810
23.12.2013;142,22000;141,69000;142,32000;141,10000;33012540
20.12.2013;140,17000;141,40000;141,58000;139,93000;55864940
19.12.2013;141,00000;140,58000;142,48000;140,14000;68659040
18.12.2013;139,35000;139,87000;139,88000;137,36000;65283610
17.12.2013;136,50000;138,60000;139,08000;136,23000;76267540
16.12.2013;132,70000;136,40000;136,60000;132,32000;75085360
13.12.2013;134,16000;133,45000;134,87000;132,69000;63157370
12.12.2013;135,80000;134,14000;136,18000;133,55000;66317650
11.12.2013;137,10000;137,00000;137,87000;135,81000;42922920
10.12.2013;138,75000;137,64000;138,75000;136,90000;43612620
09.12.2013;137,75000;138,68000;138,85000;136,61000;52772540
06.12.2013;135,90000;137,46000;137,94000;135,00000;57380710
05.12.2013;137,00000;134,99000;137,80000;134,81000;60540270
04.12.2013;139,02000;136,60000;139,98000;135,71000;76300260
03.12.2013;141,01000;138,60000;141,29000;138,49000;80934150
02.12.2013;142,85000;141,50000;144,09000;141,50000;38867480
29.11.2013;142,13000;142,86000;144,17000;141,20000;52288170
28.11.2013;142,99000;142,26000;143,13000;141,58000;36017850
27.11.2013;143,30000;142,00000;143,99000;140,82000;70637020
26.11.2013;148,45000;142,88000;148,45000;142,45000;81147840
25.11.2013;149,84000;147,90000;150,29000;147,81000;51435660
22.11.2013;149,29000;149,59000;149,60000;147,75000;43126110
21.11.2013;149,00000;148,40000;149,79000;147,68000;35227360
20.11.2013;148,39000;150,00000;150,80000;147,50000;49567350
19.11.2013;149,70000;148,81000;150,80000;148,10000;44339080
18.11.2013;147,60000;149,45000;150,02000;147,53000;45181530
15.11.2013;147,00000;147,13000;147,97000;145,76000;56386150
14.11.2013;143,99000;146,09000;146,98000;143,75000;47688190
13.11.2013;145,61000;142,59000;145,67000;142,35000;61649540
12.11.2013;145,00000;146,47000;147,20000;144,22000;63550700
11.11.2013;148,42000;144,81000;148,75000;144,67000;54897550
08.11.2013;149,50000;147,46000;149,50000;147,27000;54633800
07.11.2013;146,98000;150,33000;151,50000;146,28000;69963310
06.11.2013;149,70000;147,22000;149,70000;147,01000;46060190
05.11.2013;150,96000;148,95000;151,21000;148,57000;37322200
01.11.2013;150,48000;150,60000;151,77000;150,24000;34849680
31.10.2013;149,56000;150,48000;150,60000;148,75000;47071160
30.10.2013;151,68000;151,00000;152,70000;150,08000;36618340
29.10.2013;150,31000;150,90000;151,76000;149,24000;37971530
28.10.2013;151,10000;150,30000;152,48000;150,03000;41169530
25.10.2013;150,45000;150,39000;150,83000;147,90000;60810070
24.10.2013;150,72000;150,42000;152,17000;149,11000;50405920
23.10.2013;153,49000;150,30000;153,70000;149,73000;69142740
22.10.2013;155,95000;153,90000;156,19000;153,80000;51475460
21.10.2013;157,60000;156,12000;157,60000;155,13000;33033260
18.10.2013;156,40000;156,97000;157,59000;155,27000;42874230
17.10.2013;158,46000;155,20000;158,56000;154,50000;70200260
16.10.2013;155,99000;158,00000;158,69000;155,33000;54009450
15.10.2013;153,52000;156,25000;156,35000;153,52000;45486420
14.10.2013;152,80000;152,70000;153,39000;152,12000;26153840
11.10.2013;154,00000;153,70000;154,47000;152,21000;40240660
10.10.2013;151,81000;153,30000;154,32000;151,61000;58626510
09.10.2013;151,00000;151,24000;153,00000;149,91000;66855580
08.10.2013;147,50000;151,15000;152,03000;146,36000;85999730
07.10.2013;144,00000;147,20000;147,31000;142,80000;51307570
04.10.2013;142,21000;144,88000;144,88000;140,91000;41060700
03.10.2013;143,50000;142,14000;143,90000;141,67000;37260740
02.10.2013;145,73000;143,35000;145,99000;142,11000;41389190
01.10.2013;144,00000;145,69000;146,04000;143,49000;31216180
30.09.2013;144,00000;143,89000;145,25000;142,39000;37365110
27.09.2013;146,10000;145,07000;146,49000;144,62000;25383290
26.09.2013;145,23000;145,88000;146,75000;144,50000;37578890
25.09.2013;144,48000;145,80000;146,20000;144,05000;33911000
24.09.2013;145,11000;144,60000;145,77000;143,60000;41202030
23.09.2013;147,55000;145,90000;147,96000;145,37000;31488080
20.09.2013;147,51000;147,75000;149,19000;146,93000;46577810
19.09.2013;148,00000;147,81000;149,70000;147,35000;78717170
18.09.2013;146,05000;144,30000;148,40000;143,80000;64690940
17.09.2013;144,88000;146,15000;146,15000;144,01000;34263260
16.09.2013;143,08000;145,52000;146,87000;143,04000;67124640
13.09.2013;144,50000;142,10000;145,05000;142,10000;42671830
12.09.2013;147,00000;145,00000;147,34000;144,07000;47976120
11.09.2013;146,43000;146,80000;147,96000;145,60000;44366780
10.09.2013;148,41000;146,97000;148,70000;145,60000;79525150
09.09.2013;142,50000;147,60000;147,60000;142,50000;89081820
06.09.2013;140,00000;141,97000;143,98000;138,81000;97212490
05.09.2013;132,57000;139,99000;140,07000;132,11000;67751330
04.09.2013;131,12000;132,02000;132,24000;130,35000;21482980
03.09.2013;132,05000;131,25000;133,08000;131,01000;31069820
02.09.2013;132,17000;131,48000;133,05000;130,05000;15873990
30.08.2013;132,03000;131,54000;132,03000;130,58000;19783980
29.08.2013;132,58000;131,61000;133,17000;130,33000;26350250
28.08.2013;131,23000;132,42000;132,70000;129,61000;33962080
27.08.2013;132,00000;131,39000;132,32000;130,91000;21071160
26.08.2013;133,79000;132,58000;134,12000;131,90000;14891930
23.08.2013;134,50000;133,10000;134,85000;132,80000;27838770
22.08.2013;131,50000;134,16000;134,69000;131,07000;37787580
21.08.2013;132,43000;132,18000;133,50000;131,10000;35049640
20.08.2013;131,79000;132,60000;132,79000;130,00000;32625850
19.08.2013;130,79000;132,39000;132,50000;130,30000;22263080
16.08.2013;131,45000;130,91000;132,27000;129,38000;32783010
15.08.2013;134,42000;131,05000;134,46000;130,26000;42512530
14.08.2013;132,61000;134,49000;134,74000;132,53000;48737250
13.08.2013;129,55000;132,12000;132,28000;129,50000;34990720
12.08.2013;128,62000;129,03000;130,48000;128,50000;27320030
09.08.2013;125,55000;128,16000;128,80000;125,05000;29604970
08.08.2013;125,48000;125,10000;125,70000;124,14000;22445390
07.08.2013;125,50000;124,87000;126,99000;124,60000;30014140
06.08.2013;128,00000;125,88000;128,70000;125,78000;24624130
05.08.2013;128,39000;128,67000;129,42000;127,37000;15615250
02.08.2013;131,00000;128,38000;131,68000;127,40000;28891060
01.08.2013;129,50000;130,10000;130,90000;129,35000;26331710
31.07.2013;129,86000;128,67000;129,88000;127,71000;25875140
30.07.2013;129,97000;129,74000;131,43000;129,40000;26414430
29.07.2013;128,71000;129,31000;129,88000;128,36000;17637580
26.07.2013;128,70000;128,80000;129,87000;128,05000;26234590
25.07.2013;126,86000;127,90000;128,18000;125,60000;28116360
24.07.2013;128,50000;127,20000;129,38000;126,44000;35669160
23.07.2013;129,80000;128,63000;130,95000;128,27000;38435210
22.07.2013;130,05000;129,02000;132,45000;127,72000;45311120
19.07.2013;130,00000;129,68000;133,09000;129,07000;41834670
18.07.2013;131,33000;130,31000;134,25000;128,84000;87156150
17.07.2013;124,55000;131,24000;131,40000;123,55000;80056560
16.07.2013;122,96000;124,78000;125,19000;122,16000;36527840
15.07.2013;122,00000;122,70000;123,25000;121,34000;37305430
12.07.2013;117,60000;121,53000;122,00000;117,37000;54812710
11.07.2013;114,67000;117,36000;118,24000;114,61000;42482370
10.07.2013;114,25000;113,72000;114,75000;112,52000;23820900
09.07.2013;114,29000;114,01000;115,00000;113,44000;23348480
08.07.2013;114,43000;114,13000;115,36000;113,12000;22497560
05.07.2013;113,50000;113,69000;115,46000;112,70000;46890380
04.07.2013;109,55000;113,17000;113,29000;109,02000;48168380
03.07.2013;108,66000;109,06000;109,50000;107,51000;40795150
02.07.2013;109,34000;109,29000;110,11000;108,17000;25655940
01.07.2013;109,11000;108,98000;109,87000;108,06000;24017100
28.06.2013;107,87000;108,85000;109,20000;106,60000;42579530
27.06.2013;110,78000;107,75000;110,78000;106,80000;32266340
26.06.2013;108,73000;110,12000;111,08000;108,73000;32742010
25.06.2013;107,23000;108,89000;110,14000;107,23000;33026010
24.06.2013;108,48000;107,17000;109,62000;106,50000;31865960
21.06.2013;108,00000;108,05000;110,75000;107,43000;36264630
20.06.2013;109,03000;108,36000;109,79000;107,55000;40093210
19.06.2013;113,66000;111,12000;113,66000;110,72000;32875460
18.06.2013;110,90000;113,05000;113,95000;110,84000;31942590
17.06.2013;109,95000;111,45000;111,81000;109,25000;40768870
14.06.2013;111,39000;109,91000;111,93000;109,52000;40958590
13.06.2013;110,00000;110,14000;111,35000;108,15000;55934900
11.06.2013;116,35000;111,93000;116,80000;110,94000;51536640
10.06.2013;117,88000;116,40000;118,11000;115,85000;36061170
07.06.2013;117,98000;117,03000;118,25000;116,58000;31983780
06.06.2013;118,00000;116,85000;118,54000;116,80000;34193090
05.06.2013;119,18000;118,22000;119,67000;117,64000;49012180
04.06.2013;121,31000;119,59000;122,12000;119,22000;42959750
03.06.2013;122,60000;120,56000;122,96000;120,15000;72228680
31.05.2013;120,74000;122,45000;123,42000;118,44000;85975860
30.05.2013;118,63000;119,75000;120,82000;118,50000;40632640
29.05.2013;120,48000;118,84000;120,48000;118,09000;37957740
28.05.2013;120,45000;121,19000;122,09000;120,08000;37485890
27.05.2013;120,83000;119,66000;121,18000;119,03000;21592230
24.05.2013;122,50000;119,87000;122,95000;118,87000;46910350
23.05.2013;125,79000;121,65000;125,79000;121,31000;47958730
22.05.2013;127,02000;127,22000;128,40000;126,53000;41217060
21.05.2013;126,10000;126,48000;127,44000;125,40000;35741250
20.05.2013;125,93000;126,34000;127,56000;125,72000;38807910
17.05.2013;123,20000;125,59000;125,86000;122,72000;40522320
16.05.2013;123,37000;122,79000;125,00000;121,54000;46797250
15.05.2013;125,65000;122,47000;125,94000;122,16000;33277130
14.05.2013;126,01000;125,50000;126,38000;124,33000;47389280
13.05.2013;132,50000;129,61000;132,66000;129,26000;48467090
10.05.2013;132,40000;132,60000;133,63000;131,15000;21787860
08.05.2013;130,60000;131,86000;132,04000;129,71000;28493570
07.05.2013;133,36000;130,49000;133,36000;128,68000;38268510
06.05.2013;128,89000;129,34000;129,73000;127,57000;23831690
03.05.2013;123,60000;128,68000;128,79000;123,45000;30484070
02.05.2013;122,85000;123,28000;124,04000;122,55000;12775690
30.04.2013;122,99000;124,15000;125,73000;122,14000;39444340
29.04.2013;123,10000;122,36000;123,65000;121,65000;20112380
26.04.2013;122,90000;122,50000;123,35000;121,10000;34573610
25.04.2013;125,00000;122,90000;125,59000;122,80000;49030800
24.04.2013;120,61000;124,51000;124,80000;119,85000;67458070
23.04.2013;119,50000;120,15000;121,25000;118,64000;46742970
22.04.2013;120,44000;119,55000;121,65000;118,69000;48028780
19.04.2013;121,04000;120,20000;122,08000;119,62000;46609840
18.04.2013;121,51000;120,50000;122,84000;120,17000;39183040
17.04.2013;124,97000;121,97000;124,97000;120,79000;60282790
16.04.2013;124,83000;124,35000;126,66000;124,10000;51077790
15.04.2013;125,96000;125,22000;126,70000;123,52000;66061010
12.04.2013;126,00000;126,89000;127,43000;125,11000;50484420
11.04.2013;130,00000;126,05000;130,00000;125,55000;59014870
10.04.2013;131,20000;129,38000;131,85000;128,73000;37628360
09.04.2013;130,00000;130,52000;131,20000;129,16000;31437210
08.04.2013;131,06000;129,08000;132,16000;128,92000;30782360
05.04.2013;130,99000;130,49000;131,85000;129,76000;44830970
04.04.2013;129,26000;131,11000;132,88000;128,77000;57498450
03.04.2013;131,00000;130,30000;131,70000;129,87000;47305190
02.04.2013;133,00000;130,89000;133,44000;130,81000;42194710
01.04.2013;134,00000;132,93000;134,48000;132,63000;16539800
29.03.2013;133,84000;134,08000;134,16000;133,11000;16614920
28.03.2013;135,50000;133,21000;135,66000;131,98000;76199130
27.03.2013;137,49000;136,22000;137,64000;134,04000;39902140
26.03.2013;139,00000;136,74000;139,48000;136,50000;38093140
25.03.2013;140,95000;138,58000;142,35000;138,30000;36113320
22.03.2013;142,04000;140,13000;142,25000;140,00000;29772900
21.03.2013;142,62000;142,50000;143,88000;142,00000;36418560
20.03.2013;141,89000;142,17000;142,50000;140,66000;40754750
19.03.2013;144,49000;142,41000;145,95000;142,05000;46835470
18.03.2013;143,00000;144,11000;144,37000;140,85000;66471290
15.03.2013;142,80000;144,07000;144,82000;142,58000;97785890
14.03.2013;140,50000;142,09000;142,50000;140,00000;65293240
13.03.2013;136,90000;140,58000;141,79000;136,60000;83586550
12.03.2013;136,80000;137,19000;137,44000;135,86000;31717820
11.03.2013;135,01000;136,53000;136,95000;134,86000;43410830
07.03.2013;134,99000;133,65000;135,75000;133,37000;27334510
06.03.2013;136,50000;135,10000;137,32000;134,72000;35308690
05.03.2013;133,52000;136,24000;136,46000;132,54000;49174090
04.03.2013;134,11000;132,99000;135,38000;132,65000;52340190
01.03.2013;136,75000;134,49000;136,94000;133,98000;40691650
28.02.2013;138,40000;137,33000;138,40000;136,52000;30517150
27.02.2013;136,90000;137,62000;138,52000;136,33000;37511950
26.02.2013;136,50000;136,52000;137,19000;135,50000;23834590
25.02.2013;137,05000;138,10000;138,47000;136,55000;26778640
22.02.2013;136,41000;136,78000;137,13000;136,00000;24132560
21.02.2013;135,70000;135,78000;136,20000;134,61000;35914700
20.02.2013;137,98000;137,24000;137,98000;136,52000;34118720
19.02.2013;136,00000;137,61000;137,86000;135,73000;42875330
18.02.2013;134,00000;135,80000;136,20000;133,30000;36685480
15.02.2013;134,20000;133,99000;134,57000;131,72000;38281940
14.02.2013;137,28000;134,01000;138,20000;133,55000;54993340
13.02.2013;133,95000;137,06000;137,84000;133,42000;81543920
12.02.2013;135,01000;133,26000;135,08000;133,15000;46472190
11.02.2013;137,89000;135,22000;137,95000;135,05000;37902790
08.02.2013;139,30000;137,60000;139,34000;136,80000;44740280
07.02.2013;140,23000;138,95000;140,27000;138,52000;27344800
06.02.2013;142,00000;139,76000;142,19000;139,45000;37897460
05.02.2013;141,15000;141,38000;141,66000;140,21000;21587650
04.02.2013;142,86000;141,43000;143,19000;140,62000;23483420
01.02.2013;142,45000;142,41000;143,47000;141,87000;27154010
31.01.2013;143,69000;142,05000;143,69000;141,27000;37765880
30.01.2013;146,62000;143,78000;147,17000;143,15000;39037350
29.01.2013;147,20000;145,98000;147,20000;145,70000;27552620
28.01.2013;146,87000;147,12000;147,99000;146,17000;29116530
25.01.2013;146,30000;146,50000;146,78000;145,06000;22497380
24.01.2013;146,60000;146,04000;146,63000;144,85000;23765470
23.01.2013;146,38000;146,63000;146,94000;145,60000;23690410
22.01.2013;147,92000;145,85000;148,14000;145,41000;28811800
21.01.2013;148,41000;147,64000;148,70000;146,64000;19793330
18.01.2013;148,43000;148,47000;149,23000;148,13000;27637550
17.01.2013;146,67000;147,51000;148,23000;146,37000;31798680
16.01.2013;147,70000;146,33000;148,40000;146,03000;31599220
15.01.2013;149,48000;147,95000;149,60000;147,71000;26012900
14.01.2013;148,55000;149,52000;149,85000;148,20000;28709170
11.01.2013;147,86000;148,08000;148,69000;147,40000;19799760
10.01.2013;149,00000;147,51000;149,51000;147,30000;22741520
09.01.2013;147,30000;148,85000;149,05000;147,15000;29540810
08.01.2013;146,27000;147,64000;147,96000;145,64000;25413140
28.12.2012;144,70000;143,91000;145,00000;143,68000;22318050
27.12.2012;144,79000;144,79000;145,38000;144,45000;17172620
26.12.2012;145,00000;145,11000;145,20000;144,50000;11205620
25.12.2012;145,00000;144,67000;145,30000;144,00000;13398410
24.12.2012;144,50000;144,61000;145,82000;144,38000;32501080
21.12.2012;141,50000;144,33000;144,50000;141,24000;54912940
20.12.2012;139,47000;142,38000;142,77000;138,88000;52706640
19.12.2012;141,00000;140,19000;142,29000;140,08000;36215940
18.12.2012;140,49000;140,35000;141,45000;140,05000;37138780
17.12.2012;139,73000;139,90000;140,00000;138,51000;38263700
14.12.2012;139,42000;139,24000;140,01000;139,03000;26973840
13.12.2012;140,94000;139,26000;141,09000;139,05000;33172140
12.12.2012;140,20000;140,80000;141,60000;139,88000;40361540
11.12.2012;140,73000;139,56000;140,89000;139,27000;30057030
10.12.2012;139,99000;140,25000;140,94000;139,45000;23480270
07.12.2012;140,00000;139,65000;140,17000;138,33000;25966200
06.12.2012;140,49000;139,66000;141,16000;138,60000;36382750
05.12.2012;140,15000;140,65000;142,99000;140,14000;44571970
04.12.2012;139,80000;139,50000;141,25000;139,23000;25970680
03.12.2012;139,50000;140,99000;141,15000;138,43000;36198260
30.11.2012;137,50000;138,80000;139,50000;136,50000;46769640
29.11.2012;138,50000;137,39000;138,91000;136,72000;29113690
28.11.2012;137,90000;137,18000;138,75000;136,50000;42490840
27.11.2012;140,80000;138,30000;141,23000;138,02000;34974820
26.11.2012;141,99000;140,29000;142,29000;140,12000;22150500
23.11.2012;142,02000;141,60000;142,74000;140,97000;29348940
22.11.2012;143,06000;142,23000;143,48000;142,03000;19708270
21.11.2012;140,89000;142,76000;143,60000;139,21000;33177590
20.11.2012;142,50000;141,25000;142,81000;140,06000;19686070
19.11.2012;140,63000;142,09000;142,21000;140,45000;22837700
16.11.2012;141,25000;140,36000;141,25000;139,62000;27460950
15.11.2012;138,35000;141,94000;142,20000;138,11000;35257190
14.11.2012;140,00000;139,25000;140,50000;138,00000;46096180
13.11.2012;144,00000;139,68000;144,35000;139,17000;48019650
12.11.2012;146,00000;144,96000;146,45000;144,30000;22274710
09.11.2012;142,60000;145,54000;145,89000;142,51000;33086040
08.11.2012;142,15000;142,94000;144,35000;141,52000;37480470
07.11.2012;146,50000;143,79000;147,81000;143,45000;31985040
06.11.2012;146,00000;146,31000;146,61000;144,68000;21658460
02.11.2012;144,50000;146,14000;147,31000;144,35000;35751080
01.11.2012;144,89000;144,39000;145,69000;141,83000;44921530
31.10.2012;147,06000;145,00000;148,20000;144,52000;46124070
30.10.2012;150,22000;147,12000;151,60000;146,91000;45693150
29.10.2012;151,00000;150,77000;151,76000;150,23000;14527590
26.10.2012;;151,56000;151,90000;150,11000;28075120
25.10.2012;152,80000;152,78000;154,23000;152,13000;24930590
24.10.2012;153,51000;152,66000;154,30000;150,74000;36199560
23.10.2012;156,16000;153,67000;156,53000;152,82000;32549870
22.10.2012;153,88000;156,53000;156,85000;153,44000;27086630
19.10.2012;;154,68000;155,13000;153,33000;25354680
18.10.2012;;155,00000;157,51000;154,30000;35087350
17.10.2012;154,15000;156,14000;157,10000;153,77000;43705300
16.10.2012;;153,98000;154,00000;152,38000;30712420
15.10.2012;152,00000;152,22000;153,35000;151,31000;20724940
12.10.2012;154,49000;152,36000;154,59000;151,27000;34286380
11.10.2012;;154,25000;156,12000;154,25000;34230270
10.10.2012;156,70000;155,30000;157,07000;154,95000;34396010
09.10.2012;;157,15000;159,92000;157,15000;37521230
08.10.2012;;158,90000;159,35000;157,10000;26815770
05.10.2012;;159,07000;160,50000;157,11000;33227440
04.10.2012;;156,41000;158,89000;155,20000;33457790
03.10.2012;;158,14000;159,74000;157,57000;27763770
02.10.2012;160,40000;159,30000;160,40000;158,77000;29716170
01.10.2012;;160,90000;161,00000;156,73000;30380860
28.09.2012;;157,75000;159,18000;156,52000;24052440
27.09.2012;;157,49000;159,19000;156,31000;31488540
26.09.2012;;157,00000;160,28000;156,87000;35741230
25.09.2012;162,95000;160,87000;163,19000;160,56000;28372000
24.09.2012;163,21000;161,97000;163,35000;161,03000;28631640
21.09.2012;;163,80000;165,87000;162,95000;33451460
20.09.2012;;164,85000;164,95000;162,00000;38319830
19.09.2012;168,14000;164,75000;169,46000;164,00000;50217600
18.09.2012;;167,76000;168,99000;167,50000;34149170
17.09.2012;169,45000;169,30000;170,60000;168,50000;52047580
14.09.2012;166,96000;169,98000;171,04000;166,51000;89796120
13.09.2012;163,06000;162,94000;163,50000;161,87000;28809850
12.09.2012;164,17000;163,34000;164,77000;163,04000;32953400
11.09.2012;162,78000;163,25000;164,28000;162,69000;23543420
10.09.2012;162,90000;164,16000;164,29000;162,22000;29625600
07.09.2012;159,20000;163,16000;163,85000;159,05000;64740530
06.09.2012;155,05000;159,00000;159,40000;155,05000;37193440
05.09.2012;157,17000;155,21000;157,45000;154,99000;41286450
04.09.2012;158,47000;158,07000;158,63000;157,47000;20391670
03.09.2012;157,05000;158,14000;158,88000;156,62000;23245940
31.08.2012;155,02000;157,21000;157,50000;154,57000;31504790
30.08.2012;155,51000;155,39000;156,37000;154,67000;24296740
29.08.2012;156,83000;156,05000;157,77000;155,25000;35167370
28.08.2012;156,00000;156,96000;157,19000;155,24000;26340390
27.08.2012;157,30000;156,32000;157,75000;155,90000;17153810
24.08.2012;156,23000;156,80000;157,67000;155,65000;24490830
23.08.2012;157,60000;157,18000;159,30000;156,57000;38879970
22.08.2012;155,54000;156,59000;156,84000;155,01000;19403740
21.08.2012;154,64000;156,88000;157,41000;154,64000;26392530
20.08.2012;157,01000;154,50000;157,19000;153,70000;25834380
17.08.2012;157,56000;156,79000;157,99000;156,70000;22567490
16.08.2012;155,45000;156,65000;156,85000;155,06000;28989700
15.08.2012;156,30000;154,59000;156,31000;153,54000;27266220
14.08.2012;155,49000;156,91000;157,11000;155,16000;24355900
13.08.2012;154,13000;155,10000;156,66000;153,79000;28562520
10.08.2012;154,48000;153,79000;155,00000;152,54000;29172550
09.08.2012;155,81000;155,02000;156,50000;153,21000;34753460
08.08.2012;155,80000;155,46000;156,00000;154,30000;26192930
07.08.2012;154,72000;156,61000;156,99000;153,75000;37911620
06.08.2012;151,50000;154,76000;155,33000;150,79000;38024890
03.08.2012;148,00000;151,06000;151,20000;147,63000;37791310
02.08.2012;149,54000;148,29000;152,00000;147,55000;47469620
01.08.2012;150,11000;149,97000;151,79000;149,17000;29379140
31.07.2012;154,85000;150,44000;155,09000;150,10000;40581460
30.07.2012;153,40000;154,57000;154,99000;153,38000;33940980
27.07.2012;149,30000;152,34000;152,46000;148,12000;40981330
26.07.2012;146,50000;148,53000;148,95000;145,26000;32240500
25.07.2012;145,00000;145,93000;148,29000;144,23000;37311300
24.07.2012;149,30000;145,93000;149,75000;145,70000;36080730
23.07.2012;152,00000;148,63000;152,25000;148,10000;42758340
20.07.2012;156,30000;153,26000;156,30000;153,00000;24442490
